一级行业代码,一级行业,二级行业代码,二级行业,三级行业代码,三级行业,股票代码,股票名称,龙头排名,质量分,规模地位分,盈利能力,成长稳定性,现金流质量,同行相对估值,财务稳健与波动,覆盖率,资格状态,生命周期,公式版本,首次进入,最近可见,低估池状态,估值标签,历史估值标签,买入档,现价,合理价值低,合理价值中,合理价值高,低估池as_of
881337.SH,通信,881347.SH,通信工程,881348.SH,网络规划设计,002544.SZ,普天科技,1,65.6667,100.0,100.0,55.0,90.0,50.0,0.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881337.SH,通信,881347.SH,通信工程,881348.SH,网络规划设计,300597.SZ,吉大通信,2,31.9048,0.0,0.0,42.8571,0.0,50.0,100.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881337.SH,通信,881347.SH,通信工程,881349.SH,网络工程施工,002929.SZ,润建股份,1,50.4,88.0,40.0,74.0,48.0,42.0,52.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,EXPENSIVE,WAIT,51.95,58.17,100.01,138.77,2026-09-07
881337.SH,通信,881347.SH,通信工程,881349.SH,网络工程施工,603220.SH,中贝通信,2,66.1333,80.0,80.0,68.0,98.0,55.3333,4.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T03:42:13.612837+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881337.SH,通信,881347.SH,通信工程,881350.SH,网络优化运维,300310.SZ,宜通世纪,1,56.1333,78.0,68.0,36.0,73.0,45.0,54.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,NORMAL,WATCH,4.45,11.84,18.44,28.99,2026-09-07
881337.SH,通信,881347.SH,通信工程,881350.SH,网络优化运维,603322.SH,超讯科技,2,53.5905,76.0,49.0,94.2857,68.0,35.0,8.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881352.SH,IT设备,881353.SH,安防设备,002415.SZ,海康威视,1,76.7817,100.0,84.375,84.4643,79.375,70.4861,55.625,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881352.SH,IT设备,881353.SH,安防设备,002236.SZ,大华股份,2,70.2202,93.75,65.625,59.6429,68.125,100.0,53.75,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881352.SH,IT设备,881354.SH,其他IT设备,000977.SZ,浪潮信息,2,57.691,97.4841,44.2045,83.0554,68.8099,55.4412,33.314,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881356.SH,基础软件,601360.SH,三六零,1,52.6964,96.4,68.0,21.3818,47.7,66.4,56.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881356.SH,基础软件,300454.SZ,深信服,2,64.7979,96.0,72.0,60.7896,86.6,43.8,55.2,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881357.SH,行业应用软件,600845.SH,宝信软件,1,68.44,98.9071,79.1257,72.2637,67.9954,74.8525,32.3813,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881357.SH,行业应用软件,301638.SZ,南网数字,2,65.7737,97.7596,71.2022,,81.1475,50.9454,54.0983,0.8,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881358.SH,新兴软件,002230.SZ,科大讯飞,1,70.5,100.0,60.0,85.0,90.0,65.0,48.75,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881355.SH,软件服务,881358.SH,新兴软件,688088.SH,虹软科技,2,80.5,67.5,100.0,75.0,72.5,85.0,55.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881360.SH,云基础设施服务,300442.SZ,润泽科技,1,73.1917,94.0,100.0,71.4286,61.6411,76.0,35.3333,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881360.SH,云基础设施服务,300017.SZ,网宿科技,2,72.6906,87.3333,84.6667,60.0,61.8974,76.6667,78.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881361.SH,云平台服务,300170.SZ,汉得信息,1,70.8889,86.6667,80.0,70.0,80.0,60.0,56.6667,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,NORMAL,ATTENTION,16.47,27.4,40.1,42.0,2026-09-07
881351.SH,计算机,881359.SH,云服务,881361.SH,云平台服务,688568.SH,中科星图,2,49.7222,80.0,53.3333,70.0,70.8333,16.6667,30.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881362.SH,云软件服务,688111.SH,金山办公,1,80.5926,93.3333,100.0,95.5556,76.6667,70.0,41.1111,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881362.SH,云软件服务,002410.SZ,广联达,2,71.5397,75.5556,81.1111,51.0318,53.3333,93.3333,77.7778,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881359.SH,云服务,881363.SH,其他云服务,000034.SZ,神州数码,1,51.4286,100.0,51.4286,68.5715,14.2857,91.4286,21.4286,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,ATTENTION,23.65,26.21,44.0,49.74,2026-09-07
881351.SH,计算机,881359.SH,云服务,881363.SH,其他云服务,600850.SH,电科数字,2,74.5714,80.0,82.8571,87.1429,70.0,67.1429,57.1429,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881364.SH,产业互联网,881365.SH,产联网信息服务,301299.SZ,卓创资讯,1,50.0,50.0,50.0,,50.0,50.0,50.0,0.8,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881364.SH,产业互联网,881366.SH,产联网平台服务,603613.SH,国联股份,1,72.3333,85.0,85.0,90.0,75.0,70.0,20.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881364.SH,产业互联网,881366.SH,产联网平台服务,300226.SZ,上海钢联,2,36.5833,65.0,35.0,30.0,31.25,45.0,45.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881364.SH,产业互联网,881367.SH,产联网综合服务,002195.SZ,岩山科技,1,15.3333,100.0,0.0,0.0,0.0,30.0,70.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881351.SH,计算机,881364.SH,产业互联网,881367.SH,产联网综合服务,688258.SH,卓易信息,2,81.6667,0.0,100.0,85.0,100.0,70.0,30.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881369.SH,游戏,881369.SH,游戏,002602.SZ,世纪华通,1,72.4936,100.0,73.3333,75.75,77.5833,66.0792,67.9167,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881369.SH,游戏,881369.SH,游戏,002555.SZ,三七互娱,2,69.6408,92.5,80.625,62.0,61.0833,88.3152,43.9583,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881370.SH,广告营销,881371.SH,互联网广告,300058.SZ,蓝色光标,1,53.396,100.0,44.7369,70.4887,68.1579,50.7895,26.8421,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881370.SH,广告营销,881371.SH,互联网广告,002131.SZ,利欧股份,2,58.3421,82.1052,48.9474,38.1579,62.5,81.5789,66.3158,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881370.SH,广告营销,881372.SH,其他广告营销,002027.SZ,分众传媒,1,86.25,100.0,100.0,78.75,77.0833,81.25,91.25,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881370.SH,广告营销,881372.SH,其他广告营销,002654.SZ,万润科技,2,42.0833,80.0,50.0,68.75,43.75,26.25,7.5,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881373.SH,影视院线,881374.SH,影视制作,300251.SZ,光线传媒,1,82.95,100.0,100.0,94.0,68.75,80.0,58.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881373.SH,影视院线,881374.SH,影视制作,300133.SZ,华策影视,2,64.7333,90.0,74.0,31.0,65.0,91.0,57.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,EXPENSIVE,ATTENTION,7.7,13.6,18.19,24.68,2026-09-07
881368.SH,传媒,881373.SH,影视院线,881375.SH,发行院线,002739.SZ,儒意电影,1,60.0612,94.2857,71.4286,51.0204,62.1428,50.0,62.8571,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T03:42:13.612837+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881373.SH,影视院线,881375.SH,发行院线,600977.SH,中国电影,2,44.1326,87.1429,38.5714,65.3061,26.7857,51.4286,38.5714,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881376.SH,数字媒体,881377.SH,视频音频媒体,300413.SZ,芒果超媒,1,82.6667,100.0,100.0,70.0,90.0,100.0,30.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881376.SH,数字媒体,881377.SH,视频音频媒体,600640.SH,国脉文化,2,15.3333,0.0,0.0,30.0,0.0,0.0,70.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881376.SH,数字媒体,881378.SH,文字图片媒体,603888.SH,新华网,1,76.5333,86.0,82.0,88.0,56.6667,94.0,52.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,CHEAP,WATCH,16.75,17.66,29.73,47.78,2026-09-07
881368.SH,传媒,881376.SH,数字媒体,881378.SH,文字图片媒体,603000.SH,人民网,2,56.1333,82.0,74.0,46.0,63.3333,44.6667,42.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881380.SH,出版业,881381.SH,教育出版,601928.SH,凤凰传媒,1,54.9881,96.25,68.75,40.8929,38.2143,63.75,60.625,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T03:42:13.612837+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881380.SH,出版业,881381.SH,教育出版,601098.SH,中南传媒,2,43.6548,91.25,66.25,51.6071,0.0,55.0,35.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881380.SH,出版业,881382.SH,大众出版,601921.SH,XD浙版传,1,66.1,98.125,76.875,56.125,37.5,85.4167,73.4375,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,WATCH,7.59,7.84,13.54,28.22,2026-09-07
881368.SH,传媒,881380.SH,出版业,881382.SH,大众出版,000719.SZ,中原传媒,2,82.025,95.625,96.25,89.5,79.1667,92.5,30.9375,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,ATTENTION,12.32,14.9,27.76,65.74,2026-09-07
881368.SH,传媒,881380.SH,出版业,881383.SH,其他出版,601858.SH,中国科传,1,69.0,60.0,70.0,55.0,90.0,80.0,40.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881380.SH,出版业,881383.SH,其他出版,300364.SZ,中文在线,2,24.5714,40.0,30.0,42.8571,0.0,0.0,60.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881384.SH,广播电视,881384.SH,广播电视,600637.SH,东方明珠,1,57.1857,92.5,69.1667,45.3333,62.2222,53.9286,48.3333,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881368.SH,传媒,881384.SH,广播电视,881384.SH,广播电视,000156.SZ,华数传媒,2,70.7143,88.3333,72.5,80.0,61.9444,76.0714,58.3333,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,WATCH,7.09,8.57,15.53,33.74,2026-09-07
881385.SH,银行,881386.SH,全国性银行,881387.SH,国有大型银行,601398.SH,工商银行,1,50.019,100.0,68.5714,6.0,62.0,60.0,46.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881386.SH,全国性银行,881387.SH,国有大型银行,601939.SH,建设银行,2,57.219,80.0,88.5714,28.0,84.0,20.0,54.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881386.SH,全国性银行,881388.SH,股份制银行,600036.SH,招商银行,1,62.5,100.0,100.0,88.75,45.0,0.0,68.125,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881386.SH,全国性银行,881388.SH,股份制银行,601166.SH,兴业银行,2,64.5595,82.5,76.7857,61.25,75.0,50.0,51.25,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881389.SH,地方性银行,881390.SH,城商行,600919.SH,江苏银行,1,66.3304,97.5,76.7857,76.875,79.6875,43.125,44.375,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881389.SH,地方性银行,881390.SH,城商行,002142.SZ,宁波银行,2,52.6647,96.25,67.8571,75.625,59.5139,21.875,23.75,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881389.SH,地方性银行,881391.SH,农商行,601825.SH,沪农商行,1,37.1455,96.6667,57.1428,27.7778,29.1666,31.1111,32.2222,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881385.SH,银行,881389.SH,地方性银行,881391.SH,农商行,601077.SH,渝农商行,2,33.1322,92.2222,31.746,33.3333,45.5555,22.2222,33.3333,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881394.SH,证券,881394.SH,证券,600030.SH,中信证券,1,63.9047,98.9796,82.5073,73.3313,60.1959,65.5102,15.7143,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881394.SH,证券,881394.SH,证券,601211.SH,国泰海通,2,73.1956,98.9796,84.2566,76.0738,70.147,90.6123,25.2041,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,ATTENTION,17.48,18.42,21.43,29.32,2026-09-07
881393.SH,非银金融,881395.SH,保险,881395.SH,保险,601628.SH,中国人寿,1,52.1905,85.0,85.7143,32.5,52.5,30.0,47.5,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T03:42:13.612837+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881395.SH,保险,881395.SH,保险,601318.SH,中国平安,2,45.881,82.5,21.4286,37.5,70.0,60.0,50.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,WATCH,56.36,58.97,74.08,90.5,2026-09-07
881393.SH,非银金融,881396.SH,多元金融,881397.SH,非货币银行,600901.SH,江苏金租,1,82.6667,100.0,100.0,85.0,75.0,100.0,30.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881397.SH,非货币银行,600318.SH,新力金融,2,18.3333,0.0,15.0,0.0,25.0,0.0,70.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881398.SH,信托,600517.SH,国网英大,1,69.3333,100.0,70.0,70.0,90.0,50.0,65.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881398.SH,信托,000563.SZ,陕国投Ａ,2,54.381,30.0,71.4286,30.0,0.0,100.0,70.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881399.SH,投资管理,000532.SZ,华金资本,1,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881400.SH,期货,600927.SH,永安期货,1,43.3651,100.0,47.619,36.6667,0.0,63.3333,80.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,REMOVED,FAIR,CHEAP,HIGH_ATTENTION,12.9,19.17,19.81,28.79,2026-09-01
881393.SH,非银金融,881396.SH,多元金融,881400.SH,期货,603093.SH,南华期货,2,57.9683,56.6667,52.381,76.6667,90.0,46.6667,10.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T03:42:13.612837+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881401.SH,租赁,000415.SZ,渤海租赁,1,26.3571,70.0,0.0,14.2857,30.0,77.5,15.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881401.SH,租赁,603300.SH,海南华铁,2,62.8333,65.0,70.0,50.0,95.0,42.5,50.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881402.SH,金融控股,000987.SZ,越秀资本,1,65.1429,86.0,76.0,55.7143,60.0,70.0,58.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881402.SH,金融控股,000617.SZ,中油资本,2,49.2667,82.0,64.0,69.5,17.5,50.0,36.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881393.SH,非银金融,881396.SH,多元金融,881404.SH,其他金融服务,300773.SZ,拉卡拉,1,59.2083,100.0,60.0,47.5,59.375,79.1667,45.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,CHEAP,ATTENTION,16.18,22.38,60.6,96.68,2026-09-07
881393.SH,非银金融,881396.SH,多元金融,881404.SH,其他金融服务,000567.SZ,海德股份,2,81.0,60.0,70.0,100.0,68.75,81.25,92.5,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,VERY_CHEAP,ATTENTION,6.69,18.98,46.81,74.69,2026-09-07
881405.SH,建筑,881406.SH,房屋建设,881406.SH,房屋建设,601668.SH,中国建筑,1,83.0,100.0,85.0,95.0,48.3333,100.0,87.5,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,UNDERVALUED,NORMAL,WATCH,4.35,6.17,18.43,78.05,2026-09-07
881405.SH,建筑,881406.SH,房屋建设,881406.SH,房屋建设,600170.SH,上海建工,2,51.4222,83.3333,48.3333,42.0,59.0,75.0,25.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881405.SH,建筑,881407.SH,基础建设,881408.SH,基建工程,601390.SH,中国中铁,1,58.93,98.4,47.6,52.0667,58.1833,85.5333,53.1,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,CHEAP,HIGH_ATTENTION,4.35,7.65,11.35,20.96,2026-09-07
881405.SH,建筑,881407.SH,基础建设,881408.SH,基建工程,601186.SH,中国铁建,2,52.9111,92.8,38.8,50.45,29.25,93.1556,59.95,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,CHEAP,HIGH_ATTENTION,6.07,11.74,17.31,32.17,2026-09-07
881405.SH,建筑,881407.SH,基础建设,881409.SH,园林工程,002200.SZ,交投生态,1,65.2048,74.0,57.0,82.8571,57.0,53.5,85.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881405.SH,建筑,881407.SH,基础建设,881409.SH,园林工程,603316.SH,诚邦股份,2,47.2714,73.0,60.0,52.8571,55.0,39.1667,14.0,1.0,eligible,REENTERED,value-leader-v3.0.0,2026-09-07T04:39:45.299965+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881405.SH,建筑,881410.SH,专业工程,881411.SH,化学工程,601117.SH,中国化学,1,53.0,100.0,20.0,67.5,50.8333,100.0,30.0,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,ACTIVE,DEEPLY_UNDERVALUED,VERY_CHEAP,HIGH_ATTENTION,7.32,14.97,28.46,46.15,2026-09-07
881405.SH,建筑,881410.SH,专业工程,881411.SH,化学工程,002140.SZ,东华科技,2,67.5,65.0,55.0,70.0,87.5,75.0,47.5,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
881405.SH,建筑,881410.SH,专业工程,881412.SH,钢结构,002541.SZ,鸿路钢构,1,60.8333,100.0,48.75,75.0,61.6667,70.8333,47.5,1.0,eligible,ACTIVE,value-leader-v3.0.0,2026-08-19T04:45:57.909320+00:00,2026-09-08T02:28:25.434433+00:00,,,,,,,,,
